slug,company,company_name_full,report_year,source_md,chunk_index,n_chunks,start_page,end_page,chunk_tokens_est,prompt_tokens_est,elapsed_s,status,error_message,attempt_used,prompt_tokens_api,completion_tokens_api,total_tokens_api,n_activities_raw,n_rows_normalized
caixabank_s_a,"CaixaBank, S.A.","CaixaBank, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\caixabank_s_a\2023\focused\caixabank_s_a_2023_taxonomy_focused.md,1,1,83,186,24895,25316,2.861651,ok,,1,25140,34,25174,0,0
commerzbank_ag,Commerzbank AG,Commerzbank AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\commerzbank_ag\2023\focused\commerzbank_ag_2023_taxonomy_focused.md,1,3,12,51,25353,25772,5.269507,ok,,1,25276,32,25308,0,0
commerzbank_ag,Commerzbank AG,Commerzbank AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\commerzbank_ag\2023\focused\commerzbank_ag_2023_taxonomy_focused.md,2,3,52,79,25278,25697,7.540806,ok,,1,25289,32,25321,0,0
commerzbank_ag,Commerzbank AG,Commerzbank AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\commerzbank_ag\2023\focused\commerzbank_ag_2023_taxonomy_focused.md,3,3,80,426,15147,15567,4.780411,ok,,1,15316,160,15476,0,0
compagnie_de_l_odet_se,Compagnie de l'Odet SE,Compagnie de l'Odet SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\compagnie_de_l_odet_se\2023\focused\compagnie_de_l_odet_se_2023_taxonomy_focused.md,1,2,61,134,25145,25570,7.678148,ok,,1,25365,707,26072,12,12
compagnie_de_l_odet_se,Compagnie de l'Odet SE,Compagnie de l'Odet SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\compagnie_de_l_odet_se\2023\focused\compagnie_de_l_odet_se_2023_taxonomy_focused.md,2,2,135,137,2941,3366,62.429168,ok,,1,3341,35,3376,0,0
continental_ag,Continental AG,Continental AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\continental_ag\2023\focused\continental_ag_2023_taxonomy_focused.md,1,2,3,57,25764,26179,3.259132,ok,,1,25940,31,25971,0,0
continental_ag,Continental AG,Continental AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\continental_ag\2023\focused\continental_ag_2023_taxonomy_focused.md,2,2,58,126,16802,17218,2.997416,ok,,1,17127,225,17352,8,8
corporacion_financiera_alba_s_a,"Corporacion Financiera Alba, S.A.","Corporacion Financiera Alba, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\corporacion_financiera_alba_s_a\2023\focused\corporacion_financiera_alba_s_a_2023_taxonomy_focused.md,1,2,215,329,26252,26683,3.738015,ok,,1,26310,80,26390,1,1
corporacion_financiera_alba_s_a,"Corporacion Financiera Alba, S.A.","Corporacion Financiera Alba, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\corporacion_financiera_alba_s_a\2023\focused\corporacion_financiera_alba_s_a_2023_taxonomy_focused.md,2,2,330,339,6395,6826,33.965353,ok,,1,6805,122,6927,1,1
covestro_ag,Covestro AG,Covestro AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\covestro_ag\2023\focused\covestro_ag_2023_taxonomy_focused.md,1,2,28,192,26481,26898,6.134313,ok,,1,26732,451,27183,16,16
covestro_ag,Covestro AG,Covestro AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\covestro_ag\2023\focused\covestro_ag_2023_taxonomy_focused.md,2,2,193,319,11040,11457,7.126607,ok,,1,11383,434,11817,6,6
do_co_ag,DO & CO AG,DO & CO AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\do_co_ag\2023\focused\do_co_ag_2023_taxonomy_focused.md,1,1,12,36,25573,25990,10.122517,ok,,1,25864,473,26337,8,8
ds_smith_limited,DS SMITH LIMITED,DS SMITH LIMITED,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ds_smith_limited\2024\focused\ds_smith_limited_2024_taxonomy_focused.md,1,8,1,37,25474,25891,6.9833,ok,,1,25622,32,25654,0,0
ds_smith_limited,DS SMITH LIMITED,DS SMITH LIMITED,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ds_smith_limited\2024\focused\ds_smith_limited_2024_taxonomy_focused.md,2,8,38,64,25753,26170,4.305592,ok,,1,25990,44,26034,0,0
ds_smith_limited,DS SMITH LIMITED,DS SMITH LIMITED,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ds_smith_limited\2024\focused\ds_smith_limited_2024_taxonomy_focused.md,3,8,65,91,25291,25708,7.754547,ok,,1,25562,272,25834,5,5
ds_smith_limited,DS SMITH LIMITED,DS SMITH LIMITED,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ds_smith_limited\2024\focused\ds_smith_limited_2024_taxonomy_focused.md,4,8,92,121,25591,26008,33.332552,ok,,1,25808,32,25840,0,0
ds_smith_limited,DS SMITH LIMITED,DS SMITH LIMITED,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ds_smith_limited\2024\focused\ds_smith_limited_2024_taxonomy_focused.md,5,8,122,149,25714,26131,6.641301,ok,,1,25691,32,25723,0,0
ds_smith_limited,DS SMITH LIMITED,DS SMITH LIMITED,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ds_smith_limited\2024\focused\ds_smith_limited_2024_taxonomy_focused.md,6,8,150,183,25157,25574,33.820063,ok,,1,25120,32,25152,0,0
ds_smith_limited,DS SMITH LIMITED,DS SMITH LIMITED,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ds_smith_limited\2024\focused\ds_smith_limited_2024_taxonomy_focused.md,7,8,184,216,25210,25627,7.338128,ok,,1,24963,32,24995,0,0
ds_smith_limited,DS SMITH LIMITED,DS SMITH LIMITED,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ds_smith_limited\2024\focused\ds_smith_limited_2024_taxonomy_focused.md,8,8,217,222,2848,3265,32.226823,ok,,1,3257,44,3301,0,0
daimler_ag,Daimler AG,Daimler AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\daimler_ag\2023\focused\daimler_ag_2023_taxonomy_focused.md,1,2,28,163,25448,25865,34.996086,ok,,1,25719,244,25963,5,5
daimler_ag,Daimler AG,Daimler AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\daimler_ag\2023\focused\daimler_ag_2023_taxonomy_focused.md,2,2,164,349,8821,9238,3.625371,ok,,1,9176,32,9208,0,0
daimler_truck_holding_ag,Daimler Truck Holding AG,Daimler Truck Holding AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\daimler_truck_holding_ag\2023\focused\daimler_truck_holding_ag_2023_taxonomy_focused.md,1,2,59,123,25299,25720,3.50546,ok,,1,25601,189,25790,4,4
daimler_truck_holding_ag,Daimler Truck Holding AG,Daimler Truck Holding AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\daimler_truck_holding_ag\2023\focused\daimler_truck_holding_ag_2023_taxonomy_focused.md,2,2,124,273,24381,24803,32.920822,ok,,1,24455,34,24489,0,0
dassault_aviation,Dassault Aviation,Dassault Aviation,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\dassault_aviation\2023\focused\dassault_aviation_2023_taxonomy_focused.md,1,1,2,158,17600,18017,33.153188,ok,,1,17824,73,17897,1,1
delivery_hero_se,Delivery Hero SE,Delivery Hero SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\delivery_hero_se\2023\focused\delivery_hero_se_2023_taxonomy_focused.md,1,2,68,219,29156,29571,4.541081,ok,,1,29427,185,29612,4,4
delivery_hero_se,Delivery Hero SE,Delivery Hero SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\delivery_hero_se\2023\focused\delivery_hero_se_2023_taxonomy_focused.md,2,2,220,221,22,437,1.725431,ok,,1,447,31,478,0,0
deutsche_bank_ag,Deutsche Bank AG,Deutsche Bank AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_bank_ag\2023\focused\deutsche_bank_ag_2023_taxonomy_focused.md,1,1,79,143,14806,15223,2.758834,ok,,1,15130,32,15162,0,0
deutsche_lufthansa_ag,Deutsche Lufthansa AG,Deutsche Lufthansa AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_lufthansa_ag\2023\focused\deutsche_lufthansa_ag_2023_taxonomy_focused.md,1,3,15,126,25450,25872,6.070457,ok,,1,24906,195,25101,3,3
deutsche_lufthansa_ag,Deutsche Lufthansa AG,Deutsche Lufthansa AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_lufthansa_ag\2023\focused\deutsche_lufthansa_ag_2023_taxonomy_focused.md,2,3,127,318,25804,26226,5.478121,ok,,1,25471,32,25503,0,0
deutsche_lufthansa_ag,Deutsche Lufthansa AG,Deutsche Lufthansa AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_lufthansa_ag\2023\focused\deutsche_lufthansa_ag_2023_taxonomy_focused.md,3,3,319,331,12023,12446,35.475247,ok,,1,12252,44,12296,0,0
deutsche_pfandbriefbank_ag,Deutsche Pfandbriefbank AG,Deutsche Pfandbriefbank AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_pfandbriefbank_ag\2023\focused\deutsche_pfandbriefbank_ag_2023_taxonomy_focused.md,1,1,11,170,24615,25038,3.324697,ok,,1,24762,35,24797,0,0
deutsche_post_ag,Deutsche Post AG,Deutsche Post AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_post_ag\2023\focused\deutsche_post_ag_2023_taxonomy_focused.md,1,2,13,89,26345,26761,40.584417,ok,,1,26543,529,27072,11,11
deutsche_post_ag,Deutsche Post AG,Deutsche Post AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_post_ag\2023\focused\deutsche_post_ag_2023_taxonomy_focused.md,2,2,90,237,21861,22279,6.760638,ok,,1,22039,286,22325,12,12
deutsche_telekom_ag,Deutsche Telekom AG,Deutsche Telekom AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_telekom_ag\2023\focused\deutsche_telekom_ag_2023_taxonomy_focused.md,1,2,85,105,25010,25429,6.361363,ok,,1,25256,216,25472,5,5
deutsche_telekom_ag,Deutsche Telekom AG,Deutsche Telekom AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_telekom_ag\2023\focused\deutsche_telekom_ag_2023_taxonomy_focused.md,2,2,106,312,21708,22127,5.494519,ok,,1,21903,32,21935,0,0
deutz_ag,Deutz AG,Deutz AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutz_ag\2023\focused\deutz_ag_2023_taxonomy_focused.md,1,2,13,146,25681,26096,3.387282,ok,,1,25882,31,25913,0,0
deutz_ag,Deutz AG,Deutz AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutz_ag\2023\focused\deutz_ag_2023_taxonomy_focused.md,2,2,147,165,18450,18865,35.511961,ok,,1,18771,594,19365,25,25
d_rr_ag,Dürr AG,Dürr AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\d_rr_ag\2023\focused\d_rr_ag_2023_taxonomy_focused.md,1,3,14,64,25836,26251,9.196297,ok,,1,25914,424,26338,5,5
d_rr_ag,Dürr AG,Dürr AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\d_rr_ag\2023\focused\d_rr_ag_2023_taxonomy_focused.md,2,3,65,258,25310,25726,7.23638,ok,,1,25474,325,25799,10,10
d_rr_ag,Dürr AG,Dürr AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\d_rr_ag\2023\focused\d_rr_ag_2023_taxonomy_focused.md,3,3,259,287,14997,15414,6.709836,ok,,1,15248,32,15280,0,0
e_on_se,E.ON SE,E.ON SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,1,5,2,52,25263,25677,3.825975,ok,,1,25460,31,25491,0,0
e_on_se,E.ON SE,E.ON SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,2,5,53,95,25786,26201,6.530827,ok,,1,26091,773,26864,29,29
e_on_se,E.ON SE,E.ON SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,3,5,96,259,25405,25820,2.594242,ok,,1,25501,25,25526,0,0
e_on_se,E.ON SE,E.ON SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,4,5,260,276,26081,26496,39.019886,ok,,1,26236,841,27077,31,31
e_on_se,E.ON SE,E.ON SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,5,5,277,299,19380,19795,32.782939,ok,,1,19652,43,19695,0,0
e_on_se,E.ON SE,E.ON SE,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2024\focused\e_on_se_2024_taxonomy_focused.md,1,1,119,128,12565,12980,11.114594,ok,,1,12909,1897,14806,30,30
edp_renov_veis_s_a,"EDP Renováveis, S.A.","EDP Renováveis, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,1,6,4,171,25988,26413,4.381472,ok,,1,26220,119,26339,3,3
edp_renov_veis_s_a,"EDP Renováveis, S.A.","EDP Renováveis, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,2,6,172,199,26817,27241,5.696118,ok,,1,27028,100,27128,3,3
edp_renov_veis_s_a,"EDP Renováveis, S.A.","EDP Renováveis, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,3,6,200,236,25535,25960,33.943575,ok,,1,25717,35,25752,0,0
edp_renov_veis_s_a,"EDP Renováveis, S.A.","EDP Renováveis, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,4,6,237,288,25423,25849,4.051883,ok,,1,25536,35,25571,0,0
edp_renov_veis_s_a,"EDP Renováveis, S.A.","EDP Renováveis, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,5,6,289,440,46606,47032,5.24746,ok,,1,46136,35,46171,0,0
edp_renov_veis_s_a,"EDP Renováveis, S.A.","EDP Renováveis, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,6,6,441,485,7618,8043,32.695846,ok,,1,7929,35,7964,0,0
eni_s_p_a,ENI S.P.A.,ENI S.P.A.,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eni_s_p_a\2024\focused\eni_s_p_a_2024_taxonomy_focused.md,1,1,183,255,17518,17937,10.698662,ok,,1,17819,907,18726,21,21
equinor_asa,EQUINOR ASA,EQUINOR ASA,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\equinor_asa\2024\focused\equinor_asa_2024_taxonomy_focused.md,1,1,302,311,7078,7497,7.772464,ok,,1,7453,83,7536,3,3
evn_ag,EVN AG,EVN AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,1,7,1,32,25369,25784,3.642679,ok,,1,25625,31,25656,0,0
evn_ag,EVN AG,EVN AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,2,7,33,66,26192,26607,3.820074,ok,,1,26390,31,26421,0,0
evn_ag,EVN AG,EVN AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,3,7,67,97,25806,26221,3.795077,ok,,1,26114,31,26145,0,0
evn_ag,EVN AG,EVN AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,4,7,98,130,25863,26278,34.663862,ok,,1,25470,31,25501,0,0
evn_ag,EVN AG,EVN AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,5,7,131,166,25826,26241,3.467542,ok,,1,21412,31,21443,0,0
evn_ag,EVN AG,EVN AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,6,7,167,199,25159,25575,33.466709,ok,,1,22096,43,22139,0,0
evn_ag,EVN AG,EVN AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,7,7,200,208,6537,6952,2.471163,ok,,1,6208,31,6239,0,0
eckert_ziegler_se,Eckert & Ziegler SE,Eckert & Ziegler SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eckert_ziegler_se\2023\focused\eckert_ziegler_se_2023_taxonomy_focused.md,1,1,17,117,17602,18027,2.68823,ok,,1,17883,184,18067,3,3
elmos_semiconductor_se,Elmos Semiconductor SE,Elmos Semiconductor SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\elmos_semiconductor_se\2023\focused\elmos_semiconductor_se_2023_taxonomy_focused.md,1,1,19,32,18877,19294,5.231071,ok,,1,19177,108,19285,2,2
elringklinger_ag,ElringKlinger AG,ElringKlinger AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\elringklinger_ag\2023\focused\elringklinger_ag_2023_taxonomy_focused.md,1,2,30,64,25262,25681,34.993067,ok,,1,25597,294,25891,7,7
elringklinger_ag,ElringKlinger AG,ElringKlinger AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\elringklinger_ag\2023\focused\elringklinger_ag_2023_taxonomy_focused.md,2,2,65,219,5040,5459,1.985922,ok,,1,5371,45,5416,0,0
enbw_energie_baden_w_rttemberg_ag,EnBW Energie Baden-Württemberg AG,EnBW Energie Baden-Württemberg AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\enbw_energie_baden_w_rttemberg_ag\2023\focused\enbw_energie_baden_w_rttemberg_ag_2023_taxonomy_focused.md,1,4,4,39,25881,26314,2.760858,ok,,1,26172,34,26206,0,0
enbw_energie_baden_w_rttemberg_ag,EnBW Energie Baden-Württemberg AG,EnBW Energie Baden-Württemberg AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\enbw_energie_baden_w_rttemberg_ag\2023\focused\enbw_energie_baden_w_rttemberg_ag_2023_taxonomy_focused.md,2,4,40,120,25830,26263,4.489964,ok,,1,26104,360,26464,13,13
enbw_energie_baden_w_rttemberg_ag,EnBW Energie Baden-Württemberg AG,EnBW Energie Baden-Württemberg AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\enbw_energie_baden_w_rttemberg_ag\2023\focused\enbw_energie_baden_w_rttemberg_ag_2023_taxonomy_focused.md,3,4,121,153,25067,25500,3.572417,ok,,1,25311,350,25661,11,11
enbw_energie_baden_w_rttemberg_ag,EnBW Energie Baden-Württemberg AG,EnBW Energie Baden-Württemberg AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\enbw_energie_baden_w_rttemberg_ag\2023\focused\enbw_energie_baden_w_rttemberg_ag_2023_taxonomy_focused.md,4,4,154,322,12623,13056,2.580806,ok,,1,12895,46,12941,0,0
enag_s_s_a,"Enagás, S.A.","Enagás, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\enag_s_s_a\2023\focused\enag_s_s_a_2023_taxonomy_focused.md,1,4,2,44,25628,26049,5.618149,ok,,1,25891,322,26213,10,10
enag_s_s_a,"Enagás, S.A.","Enagás, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\enag_s_s_a\2023\focused\enag_s_s_a_2023_taxonomy_focused.md,2,4,45,168,25518,25939,3.68227,ok,,1,25787,34,25821,0,0
enag_s_s_a,"Enagás, S.A.","Enagás, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\enag_s_s_a\2023\focused\enag_s_s_a_2023_taxonomy_focused.md,3,4,169,310,25034,25455,3.811981,ok,,1,25340,46,25386,0,0
enag_s_s_a,"Enagás, S.A.","Enagás, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\enag_s_s_a\2023\focused\enag_s_s_a_2023_taxonomy_focused.md,4,4,311,316,7623,8044,62.984323,ok,,1,7993,46,8039,0,0
endesa_s_a,"Endesa, S.A.","Endesa, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\endesa_s_a\2023\focused\endesa_s_a_2023_taxonomy_focused.md,1,2,30,419,25946,26365,2.853326,ok,,1,26219,45,26264,0,0
endesa_s_a,"Endesa, S.A.","Endesa, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\endesa_s_a\2023\focused\endesa_s_a_2023_taxonomy_focused.md,2,2,420,513,6558,6977,62.570549,ok,,1,6953,45,6998,0,0
erste_group_bank_ag,Erste Group Bank AG,Erste Group Bank AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\erste_group_bank_ag\2023\focused\erste_group_bank_ag_2023_taxonomy_focused.md,1,1,170,177,15351,15769,3.286524,ok,,1,15092,33,15125,0,0
evonik_industries_ag,Evonik Industries AG,Evonik Industries AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evonik_industries_ag\2023\focused\evonik_industries_ag_2023_taxonomy_focused.md,1,3,14,76,25296,25715,3.788688,ok,,1,25409,32,25441,0,0
evonik_industries_ag,Evonik Industries AG,Evonik Industries AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evonik_industries_ag\2023\focused\evonik_industries_ag_2023_taxonomy_focused.md,2,3,77,240,25237,25657,5.591371,ok,,1,25380,312,25692,5,5
evonik_industries_ag,Evonik Industries AG,Evonik Industries AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evonik_industries_ag\2023\focused\evonik_industries_ag_2023_taxonomy_focused.md,3,3,241,244,1568,1987,33.610729,ok,,1,1961,32,1993,0,0
facc_ag,FACC AG,FACC AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\facc_ag\2023\focused\facc_ag_2023_taxonomy_focused.md,1,5,1,28,25053,25468,3.803656,ok,,1,25318,31,25349,0,0
facc_ag,FACC AG,FACC AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\facc_ag\2023\focused\facc_ag_2023_taxonomy_focused.md,2,5,29,47,27727,28142,2.921019,ok,,1,28095,31,28126,0,0
facc_ag,FACC AG,FACC AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\facc_ag\2023\focused\facc_ag_2023_taxonomy_focused.md,3,5,48,79,25955,26370,34.081849,ok,,1,26169,31,26200,0,0
facc_ag,FACC AG,FACC AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\facc_ag\2023\focused\facc_ag_2023_taxonomy_focused.md,4,5,80,105,25127,25542,3.688391,ok,,1,25411,31,25442,0,0
facc_ag,FACC AG,FACC AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\facc_ag\2023\focused\facc_ag_2023_taxonomy_focused.md,5,5,106,106,128,543,34.201062,ok,,1,553,31,584,0,0
frequentis_ag,FREQUENTIS AG,FREQUENTIS AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\frequentis_ag\2023\focused\frequentis_ag_2023_taxonomy_focused.md,1,1,31,119,17358,17779,3.856323,ok,,1,17642,55,17697,1,1
fuchs_se,FUCHS SE,FUCHS SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fuchs_se\2023\focused\fuchs_se_2023_taxonomy_focused.md,1,2,16,110,25483,25900,37.119755,ok,,1,25729,793,26522,10,10
fuchs_se,FUCHS SE,FUCHS SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fuchs_se\2023\focused\fuchs_se_2023_taxonomy_focused.md,2,2,111,117,4455,4872,1.819942,ok,,1,4854,32,4886,0,0
fuchs_se,FUCHS SE,FUCHS SE,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fuchs_se\2024\focused\fuchs_se_2024_taxonomy_focused.md,1,1,135,147,9454,9871,7.129431,ok,,1,8913,800,9713,12,12
famicord_ag,FamiCord AG,FamiCord AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\famicord_ag\2023\focused\famicord_ag_2023_taxonomy_focused.md,1,2,3,63,25129,25547,4.402744,ok,,1,25422,160,25582,3,3
famicord_ag,FamiCord AG,FamiCord AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\famicord_ag\2023\focused\famicord_ag_2023_taxonomy_focused.md,2,2,64,146,5704,6123,2.641817,ok,,1,6104,44,6148,0,0
flughafen_wien_ag,Flughafen Wien AG,Flughafen Wien AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\flughafen_wien_ag\2023\focused\flughafen_wien_ag_2023_taxonomy_focused.md,1,2,42,222,25469,25888,6.517898,ok,,1,25676,575,26251,10,10
flughafen_wien_ag,Flughafen Wien AG,Flughafen Wien AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\flughafen_wien_ag\2023\focused\flughafen_wien_ag_2023_taxonomy_focused.md,2,2,223,243,7412,7831,2.282512,ok,,1,7719,33,7752,0,0
fraport_ag,Fraport AG,Fraport AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fraport_ag\2023\focused\fraport_ag_2023_taxonomy_focused.md,1,3,60,110,27296,27710,12.177545,ok,,1,27598,595,28193,12,12
fraport_ag,Fraport AG,Fraport AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fraport_ag\2023\focused\fraport_ag_2023_taxonomy_focused.md,2,3,111,250,28295,28711,14.714839,ok,,1,28587,628,29215,13,13
