slug,company,company_name_full,report_year,source_md,status,error_stage,error_message,rebuild_index,top_k_requested,w_bm25,w_emb,n_queries,n_index_chunks,n_retrieved_chunks,index_elapsed_s,retrieval_elapsed_s,extraction_elapsed_sum_s,doc_total_elapsed_s,n_llm_calls_ok,n_llm_calls_error
heidelberg_materials_ag,Heidelberg Materials AG,Heidelberg Materials AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\heidelberg_materials_ag\2023\focused\heidelberg_materials_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,53,8,0.035941,0.726956,43.992934,46.691234,8,0
hugo_boss_ag,Hugo Boss AG,Hugo Boss AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hugo_boss_ag\2023\focused\hugo_boss_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,35,8,0.028206,0.546701,12.408384,14.924525,8,0
iberdrola_sa,IBERDROLA SA,IBERDROLA SA,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\iberdrola_sa\2024\focused\iberdrola_sa_2024_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,7,7,0.020621,0.392381,19.167272,21.125724,7,0
industria_de_diseno_textil_s_a,INDUSTRIA DE DISENO TEXTIL S.A.,INDUSTRIA DE DISENO TEXTIL S.A.,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\industria_de_diseno_textil_s_a\2024\focused\industria_de_diseno_textil_s_a_2024_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,6,6,0.006737,0.360537,23.397879,25.09766,6,0
international_consolidated_airlines_group_s_a,INTERNATIONAL CONSOLIDATED AIRLINES GROUP S.A,INTERNATIONAL CONSOLIDATED AIRLINES GROUP S.A,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\international_consolidated_airlines_group_s_a\2024\focused\international_consolidated_airlines_group_s_a_2024_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,5,5,0.018819,0.406782,15.330876,16.887501,5,0
ionos_group_se,IONOS Group SE,IONOS Group SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ionos_group_se\2023\focused\ionos_group_se_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,5,5,0.009374,0.429257,16.66788,18.243458,5,0
iss_a_s,ISS A/S,ISS A/S,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\iss_a_s\2024\focused\iss_a_s_2024_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,130,8,0.044712,1.029217,29.98287,32.796579,8,0
ivu_traffic_technologies_ag,IVU Traffic Technologies AG,IVU Traffic Technologies AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ivu_traffic_technologies_ag\2023\focused\ivu_traffic_technologies_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,22,8,0.031484,0.520166,18.296597,20.64376,8,0
immofinanz_ag,Immofinanz AG,Immofinanz AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\immofinanz_ag\2023\focused\immofinanz_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,47,8,0.017636,0.761054,33.992333,36.762587,8,0
indus_holding_ag,Indus Holding AG,Indus Holding AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\indus_holding_ag\2023\focused\indus_holding_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,9,8,0.017834,0.487414,27.812364,30.10795,8,0
industria_de_dise_o_textil_s_a,"Industria de Diseño Textil, S.A.","Industria de Diseño Textil, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\industria_de_dise_o_textil_s_a\2023\focused\industria_de_dise_o_textil_s_a_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,58,8,0.03141,0.811381,16.342034,19.250846,8,0
instone_real_estate_group,Instone Real Estate Group,Instone Real Estate Group,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\instone_real_estate_group\2023\focused\instone_real_estate_group_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,56,8,0.020657,0.706528,12.704391,15.351068,8,0
jeronimo_martins_sgps_s_a,JERONIMO MARTINS SGPS S.A.,JERONIMO MARTINS SGPS S.A.,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\jeronimo_martins_sgps_s_a\2024\focused\jeronimo_martins_sgps_s_a_2024_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,8,8,0.019793,0.495015,18.227967,20.497483,8,0
jenoptik_ag,Jenoptik AG,Jenoptik AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\jenoptik_ag\2023\focused\jenoptik_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,17,8,0.020038,0.420831,38.88368,41.346378,8,0
jungheinrich_ag,Jungheinrich AG,Jungheinrich AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\jungheinrich_ag\2023\focused\jungheinrich_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,44,8,0.043655,0.73235,26.638255,29.403192,8,0
k_s_aktiengesellschaft,K+S Aktiengesellschaft,K+S Aktiengesellschaft,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\k_s_aktiengesellschaft\2023\focused\k_s_aktiengesellschaft_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,43,8,0.044228,0.82438,55.443855,58.312112,8,0
kion_group_ag,KION GROUP AG,KION GROUP AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\kion_group_ag\2023\focused\kion_group_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,5,5,0.024432,0.409937,15.584565,17.203469,5,0
koninklijke_ahold_delhaize_n_v,KONINKLIJKE AHOLD DELHAIZE N.V.,KONINKLIJKE AHOLD DELHAIZE N.V.,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\koninklijke_ahold_delhaize_n_v\2024\focused\koninklijke_ahold_delhaize_n_v_2024_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,8,8,0.017552,0.419984,46.077404,48.309391,8,0
ksb_se_co_kgaa_vz,KSB SE & Co. KGaA Vz,KSB SE & Co. KGaA Vz,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ksb_se_co_kgaa_vz\2023\focused\ksb_se_co_kgaa_vz_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,31,8,0.028116,0.679417,28.804025,31.443576,8,0
kapsch_trafficcom_ag,Kapsch TrafficCom AG,Kapsch TrafficCom AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\kapsch_trafficcom_ag\2023\focused\kapsch_trafficcom_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,105,8,0.057184,1.183234,28.52097,31.596762,8,0
kl_ckner_co_se,Klöckner & Co SE,Klöckner & Co SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\kl_ckner_co_se\2023\focused\kl_ckner_co_se_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,26,8,0.033601,0.47769,38.168624,40.601646,8,0
knorr_bremse_ag,Knorr-Bremse AG,Knorr-Bremse AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\knorr_bremse_ag\2023\focused\knorr_bremse_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,33,8,0.034058,0.653565,20.246931,22.859147,8,0
koenig_bauer_ag,Koenig & Bauer AG,Koenig & Bauer AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\koenig_bauer_ag\2023\focused\koenig_bauer_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,14,8,0.029151,0.43212,17.203067,19.605525,8,0
krones_ag,Krones AG,Krones AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\krones_ag\2023\focused\krones_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,33,8,0.016681,0.625084,34.116549,36.643553,8,0
l_oreal,L'OREAL,L'OREAL,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\l_oreal\2024\focused\l_oreal_2024_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,11,8,0.02803,0.492601,20.16006,22.426689,8,0
lacroix_group,LACROIX Group,LACROIX Group,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\lacroix_group\2023\focused\lacroix_group_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,13,8,0.019838,0.419649,21.155402,23.448998,8,0
lanxess_ag,LANXESS AG,LANXESS AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\lanxess_ag\2023\focused\lanxess_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,24,8,0.035527,0.520393,40.289516,42.810036,8,0
leg_immobilien_se,LEG Immobilien SE,LEG Immobilien SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\leg_immobilien_se\2023\focused\leg_immobilien_se_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,53,8,0.051298,0.830069,21.901585,24.687071,8,0
lenzing_ag,Lenzing AG,Lenzing AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\lenzing_ag\2023\focused\lenzing_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,23,8,0.016704,0.598907,18.609502,21.171226,8,0
max_automation_se_na_o_n,MAX AUTOMATION SE NA O.N.,MAX AUTOMATION SE NA O.N.,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\max_automation_se_na_o_n\2023\focused\max_automation_se_na_o_n_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,15,8,0.026065,0.62074,23.192219,25.702358,8,0
mbb_se,MBB SE,MBB SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mbb_se\2023\focused\mbb_se_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,12,8,0.022833,0.689328,16.886339,19.456012,8,0
mercedes_benz_group_ag,MERCEDES-BENZ GROUP AG,MERCEDES-BENZ GROUP AG,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mercedes_benz_group_ag\2024\focused\mercedes_benz_group_ag_2024_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,9,8,0.025934,0.438829,27.687832,29.890944,8,0
mlp_se,MLP SE,MLP SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mlp_se\2023\focused\mlp_se_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,4,4,0.005517,0.322943,6.436779,7.676114,4,0
mtu_aero_engines_ag,MTU Aero Engines AG,MTU Aero Engines AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mtu_aero_engines_ag\2023\focused\mtu_aero_engines_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,36,8,0.029706,0.640752,45.042761,47.62518,8,0
manz_ag,Manz AG,Manz AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\manz_ag\2023\focused\manz_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,84,8,0.070443,1.390623,13.899463,17.211226,8,0
mayr_melnhof_karton_ag,Mayr-Melnhof Karton AG,Mayr-Melnhof Karton AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mayr_melnhof_karton_ag\2023\focused\mayr_melnhof_karton_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,4,4,0.02171,0.4266,4.838855,6.239301,4,0
mediclin_ag,MediClin AG,MediClin AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mediclin_ag\2023\focused\mediclin_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,14,8,0.019674,0.572086,21.40183,23.864587,8,0
medios_ag,Medios AG,Medios AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\medios_ag\2023\focused\medios_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,19,8,0.028353,0.484214,15.046478,17.419317,8,0
melia_hotels_international_s_a,"Melia Hotels International, S.A.","Melia Hotels International, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\melia_hotels_international_s_a\2023\focused\melia_hotels_international_s_a_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,40,8,0.033765,0.777689,28.844162,31.629471,8,0
minor_hotels_europe_americas_s_a,"Minor Hotels Europe & Americas, S.A.","Minor Hotels Europe & Americas, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\minor_hotels_europe_americas_s_a\2023\focused\minor_hotels_europe_americas_s_a_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,26,8,0.029766,0.425518,34.230844,36.649928,8,0
mister_spex_se,Mister Spex SE,Mister Spex SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mister_spex_se\2023\focused\mister_spex_se_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,12,8,0.020715,0.489498,12.078853,14.454477,8,0
norma_group_se,NORMA Group SE,NORMA Group SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\norma_group_se\2023\focused\norma_group_se_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,83,8,0.038664,1.056333,61.630875,64.71635,8,0
novo_nordisk_a_s,NOVO NORDISK A/S,NOVO NORDISK A/S,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\novo_nordisk_a_s\2024\focused\novo_nordisk_a_s_2024_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,7,7,0.024795,0.472372,25.699522,27.757621,7,0
nemetschek_se,Nemetschek SE,Nemetschek SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\nemetschek_se\2023\focused\nemetschek_se_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,32,8,0.032128,0.567281,34.431923,36.860691,8,0
omv_ag,OMV AG,OMV AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\omv_ag\2023\focused\omv_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,56,8,0.029682,0.714288,25.834986,28.575984,8,0
omv_aktiengesellschaft,OMV AKTIENGESELLSCHAFT,OMV AKTIENGESELLSCHAFT,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\omv_aktiengesellschaft\2024\focused\omv_aktiengesellschaft_2024_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,8,8,0.025365,0.417066,27.15466,29.392249,8,0
oesterreichische_post_ag,Oesterreichische Post AG,Oesterreichische Post AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\oesterreichische_post_ag\2023\focused\oesterreichische_post_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,9,8,0.029945,0.438611,13.061173,15.451908,8,0
patrizia_se,PATRIZIA SE,PATRIZIA SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\patrizia_se\2023\focused\patrizia_se_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,22,8,0.032859,0.670719,15.869508,18.614984,8,0
pierer_mobility_ag,PIERER Mobility AG,PIERER Mobility AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\pierer_mobility_ag\2023\focused\pierer_mobility_ag_2023_taxonomy_focused.md,ok,,,False,8,0.65,0.35,17,5,5,0.021982,0.398379,14.662693,16.306942,5,0
